STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER4_NAME;FAHRER4_VORNAME;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT
669;Hann;1;Hannonen;Juha;Hirschi;Jonathan;Fübrich;Yannick;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;17;14:52:57.319;14:52:57.319;11:37.280;697,280;N;CUP5                                                        ;CUP5    ;3:18.875;N;;N;1:16.683;N;;N;2:21.241;N;;N;3:43.496;N;;N;56.985;N;;N;;N;9:08.814;49;A;0;;            ;;17
669;Hann;1;Hannonen;Juha;Hirschi;Jonathan;Fübrich;Yannick;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;18;15:02:31.235;15:02:31.235;9:33.916;573,916;N;CUP5                                                        ;CUP5    ;1:15.858;N;;N;1:16.910;N;;N;2:22.109;N;;N;3:42.474;N;;N;56.565;N;;N;;N;9:08.814;49;N;0;;            ;;18
669;Hann;1;Hannonen;Juha;Hirschi;Jonathan;Fübrich;Yannick;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;19;15:12:15.383;15:12:15.383;9:44.148;584,148;N;CUP5                                                        ;CUP5    ;1:16.489;N;;N;1:16.392;N;;N;2:20.886;N;;N;3:54.304;N;;N;56.077;N;;N;;N;9:08.814;49;N;0;;            ;;19
669;Hann;1;Hannonen;Juha;Hirschi;Jonathan;Fübrich;Yannick;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;20;15:21:52.450;15:21:52.450;9:37.067;577,067;N;CUP5                                                        ;CUP5    ;1:15.762;N;;N;1:16.594;N;;N;2:21.245;N;;N;3:47.235;N;;N;56.231;N;;N;;N;9:08.814;49;N;0;;            ;;20
669;Hann;1;Hannonen;Juha;Hirschi;Jonathan;Fübrich;Yannick;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;21;15:32:21.621;15:32:21.621;10:29.171;629,171;N;CUP5                                                        ;CUP5    ;1:16.200;N;;N;1:17.556;N;;N;2:20.334;N;;N;3:44.896;N;;N;1:50.185;N;;N;;N;9:08.814;49;N;0;;            ;;21
669;Hann;1;Hannonen;Juha;Hirschi;Jonathan;Fübrich;Yannick;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;22;15:41:51.289;15:41:51.289;9:29.668;569,668;N;CUP5                                                        ;CUP5    ;1:16.033;N;;N;1:16.254;N;;N;2:20.992;N;;N;3:40.258;N;;N;56.131;N;;N;;N;9:08.814;49;N;0;;            ;;22
669;Hann;1;Hannonen;Juha;Hirschi;Jonathan;Fübrich;Yannick;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;23;15:51:33.260;15:51:33.260;9:41.971;581,971;N;CUP5                                                        ;CUP5    ;1:15.938;N;;N;1:15.684;N;;N;2:22.106;N;;N;3:43.250;N;;N;;N;;N;;N;9:08.814;49;J;0;1:16.932;            ;15:51:24.611;23p
669;Hann;1;Hannonen;Juha;Hirschi;Jonathan;Fübrich;Yannick;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;24;16:02:16.035;16:02:16.035;10:42.775;642,775;N;CUP5                                                        ;CUP5    ;2:24.069;N;;N;1:17.896;N;;N;2:20.356;N;;N;3:44.117;N;;N;56.337;N;;N;;N;9:08.814;49;A;0;;            ;;24
669;Hann;1;Hannonen;Juha;Hirschi;Jonathan;Fübrich;Yannick;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;25;16:12:36.990;16:12:36.990;10:20.955;620,955;N;CUP5                                                        ;CUP5    ;1:15.875;N;;N;1:17.905;N;;N;2:27.969;N;;N;4:01.379;N;;N;1:17.827;N;;N;;N;9:08.814;49;N;0;;            ;;25
670;Henr;1;Henriksson;Thomas;Rühl;Lutz Marc;Boehnisch;Florian;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;1;12:15:29.197;12:15:29.197;10:40.718;640,718;N;CUP5                                                        ;CUP5    ;1:37.567;N;;N;1:22.511;N;;N;2:54.005;N;;N;3:51.238;N;;N;55.397;J;;N;;N;9:38.116;110;N;0;;            ;;1
670;Henr;1;Henriksson;Thomas;Rühl;Lutz Marc;Boehnisch;Florian;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;2;12:25:23.968;12:25:23.968;9:54.771;594,771;N;CUP5                                                        ;CUP5    ;1:18.508;N;;N;1:17.950;N;;N;2:39.547;N;;N;3:43.030;J;;N;55.736;N;;N;;N;9:38.116;110;N;0;;            ;;2
670;Henr;1;Henriksson;Thomas;Rühl;Lutz Marc;Boehnisch;Florian;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;3;12:36:54.267;12:36:54.267;11:30.299;690,299;N;CUP5                                                        ;CUP5    ;1:17.990;J;;N;1:17.252;J;;N;2:47.876;N;;N;4:49.999;N;;N;;N;;N;;N;9:38.116;110;J;0;9:54.418;            ;12:36:45.821;3p
670;Henr;1;Henriksson;Thomas;Rühl;Lutz Marc;Boehnisch;Florian;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;4;12:57:45.827;12:57:45.827;20:51.560;1251,560;N;CUP5                                                        ;CUP5    ;11:05.913;N;;N;1:20.620;N;;N;3:11.552;N;;N;4:16.094;N;;N;57.381;N;;N;;N;9:38.116;110;A;0;;            ;;4
670;Henr;1;Henriksson;Thomas;Rühl;Lutz Marc;Boehnisch;Florian;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;5;13:08:24.434;13:08:24.434;10:38.607;638,607;N;CUP5                                                        ;CUP5    ;1:18.006;N;;N;1:20.796;N;;N;2:50.788;N;;N;4:03.878;N;;N;1:05.139;N;;N;;N;9:38.116;110;N;0;;            ;;5
670;Henr;1;Henriksson;Thomas;Rühl;Lutz Marc;Boehnisch;Florian;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;6;13:19:21.417;13:19:21.417;10:56.983;656,983;N;CUP5                                                        ;CUP5    ;1:22.737;N;;N;1:41.939;N;;N;2:44.107;N;;N;4:04.847;N;;N;1:03.353;N;;N;;N;9:38.116;110;N;0;;            ;;6
670;Henr;1;Henriksson;Thomas;Rühl;Lutz Marc;Boehnisch;Florian;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;7;13:29:43.296;13:29:43.296;10:21.879;621,879;N;CUP5                                                        ;CUP5    ;1:18.451;N;;N;1:20.352;N;;N;2:50.406;N;;N;3:54.367;N;;N;58.303;N;;N;;N;9:38.116;110;N;0;;            ;;7
670;Henr;1;Henriksson;Thomas;Rühl;Lutz Marc;Boehnisch;Florian;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;8;13:39:31.004;13:39:31.004;9:47.708;587,708;J;CUP5                                                        ;CUP5    ;1:18.129;N;;N;1:17.408;N;;N;2:27.650;N;;N;3:44.522;N;;N;59.999;N;;N;;N;9:38.116;110;N;0;;            ;;8
670;Henr;1;Henriksson;Thomas;Rühl;Lutz Marc;Boehnisch;Florian;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;9;13:50:12.934;13:50:12.934;10:41.930;641,930;N;CUP5                                                        ;CUP5    ;1:20.050;N;;N;1:18.986;N;;N;2:41.577;N;;N;4:08.734;N;;N;;N;;N;;N;9:38.116;110;J;0;2:13.276;            ;13:50:04.601;9p
670;Henr;1;Henriksson;Thomas;Rühl;Lutz Marc;Boehnisch;Florian;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;10;14:03:05.165;14:03:05.165;12:52.231;772,231;N;CUP5                                                        ;CUP5    ;3:30.715;N;;N;1:25.920;N;;N;2:44.428;N;;N;4:10.513;N;;N;1:00.655;N;;N;;N;9:38.116;110;A;0;;            ;;10
670;Henr;1;Henriksson;Thomas;Rühl;Lutz Marc;Boehnisch;Florian;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;11;14:13:25.922;14:13:25.922;10:20.757;620,757;N;CUP5                                                        ;CUP5    ;1:20.093;N;;N;1:21.314;N;;N;2:36.796;N;;N;4:02.721;N;;N;59.833;N;;N;;N;9:38.116;110;N;0;;            ;;11
670;Henr;1;Henriksson;Thomas;Rühl;Lutz Marc;Boehnisch;Florian;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;12;14:23:42.731;14:23:42.731;10:16.809;616,809;N;CUP5                                                        ;CUP5    ;1:19.660;N;;N;1:24.123;N;;N;2:34.085;N;;N;3:59.254;N;;N;59.687;N;;N;;N;9:38.116;110;N;0;;            ;;12
670;Henr;1;Henriksson;Thomas;Rühl;Lutz Marc;Boehnisch;Florian;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;13;14:34:03.969;14:34:03.969;10:21.238;621,238;N;CUP5                                                        ;CUP5    ;1:23.180;N;;N;1:22.553;N;;N;2:30.947;N;;N;4:02.913;N;;N;1:01.645;N;;N;;N;9:38.116;110;N;0;;            ;;13
670;Henr;1;Henriksson;Thomas;Rühl;Lutz Marc;Boehnisch;Florian;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;14;14:44:26.507;14:44:26.507;10:22.538;622,538;N;CUP5                                                        ;CUP5    ;1:19.420;N;;N;1:23.753;N;;N;2:34.400;N;;N;4:00.753;N;;N;1:04.212;N;;N;;N;9:38.116;110;N;0;;            ;;14
670;Henr;1;Henriksson;Thomas;Rühl;Lutz Marc;Boehnisch;Florian;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;15;14:55:06.365;14:55:06.365;10:39.858;639,858;N;CUP5                                                        ;CUP5    ;1:22.151;N;;N;1:23.257;N;;N;2:31.645;N;;N;3:56.742;N;;N;;N;;N;;N;9:38.116;110;J;0;2:27.723;            ;14:54:57.156;15p
670;Henr;1;Henriksson;Thomas;Rühl;Lutz Marc;Boehnisch;Florian;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;16;15:07:49.970;15:07:49.970;12:43.605;763,605;N;CUP5                                                        ;CUP5    ;3:39.569;N;;N;1:23.473;N;;N;2:36.666;N;;N;4:03.899;N;;N;59.998;N;;N;;N;9:38.116;110;A;0;;            ;;16
670;Henr;1;Henriksson;Thomas;Rühl;Lutz Marc;Boehnisch;Florian;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;17;15:18:31.735;15:18:31.735;10:41.765;641,765;N;CUP5                                                        ;CUP5    ;1:20.759;N;;N;1:25.438;N;;N;2:35.529;N;;N;4:08.868;N;;N;;N;;N;;N;9:38.116;110;J;0;2:31.075;            ;15:18:22.875;17p
670;Henr;1;Henriksson;Thomas;Rühl;Lutz Marc;Boehnisch;Florian;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;18;15:32:21.205;15:32:21.205;13:49.470;829,470;N;CUP5                                                        ;CUP5    ;3:41.130;N;;N;1:21.182;N;;N;2:24.447;J;;N;4:17.506;N;;N;2:05.205;N;;N;;N;9:38.116;110;A;0;;            ;;18
670;Henr;1;Henriksson;Thomas;Rühl;Lutz Marc;Boehnisch;Florian;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;19;15:42:21.009;15:42:21.009;9:59.804;599,804;N;CUP5                                                        ;CUP5    ;1:18.596;N;;N;1:20.131;N;;N;2:28.689;N;;N;3:55.090;N;;N;57.298;N;;N;;N;9:38.116;110;N;0;;            ;;19
670;Henr;1;Henriksson;Thomas;Rühl;Lutz Marc;Boehnisch;Florian;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;20;15:52:12.313;15:52:12.313;9:51.304;591,304;N;CUP5                                                        ;CUP5    ;1:18.336;N;;N;1:20.385;N;;N;2:25.196;N;;N;3:50.083;N;;N;57.304;N;;N;;N;9:38.116;110;N;0;;            ;;20
670;Henr;1;Henriksson;Thomas;Rühl;Lutz Marc;Boehnisch;Florian;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;21;16:02:00.443;16:02:00.443;9:48.130;588,130;N;CUP5                                                        ;CUP5    ;1:19.142;N;;N;1:19.001;N;;N;2:25.311;N;;N;3:47.443;N;;N;57.233;N;;N;;N;9:38.116;110;N;0;;            ;;21
670;Henr;1;Henriksson;Thomas;Rühl;Lutz Marc;Boehnisch;Florian;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;22;16:12:50.406;16:12:50.406;10:49.963;649,963;N;CUP5                                                        ;CUP5    ;1:18.712;N;;N;1:18.771;N;;N;2:31.041;N;;N;4:10.017;N;;N;1:31.422;N;;N;;N;9:38.116;110;N;0;;            ;;22
672;Leyh;1;Leyherr;Thomas;Von Danwitz;Hendrik;;;;;    ;Frikadelli Racing Team;;BMW M235i Racing Cup;1;12:14:49.906;12:14:49.906;10:01.427;601,427;N;CUP5                                                        ;CUP5    ;1:25.453;N;;N;1:18.424;N;;N;2:41.079;N;;N;3:40.605;N;;N;55.866;N;;N;;N;9:23.773;55;N;0;;            ;;1
672;Leyh;1;Leyherr;Thomas;Von Danwitz;Hendrik;;;;;    ;Frikadelli Racing Team;;BMW M235i Racing Cup;2;12:24:33.298;12:24:33.298;9:43.392;583,392;N;CUP5                                                        ;CUP5    ;1:17.542;N;;N;1:17.047;N;;N;2:36.153;N;;N;3:37.012;J;;N;55.638;N;;N;;N;9:23.773;55;N;0;;            ;;2
672;Leyh;1;Leyherr;Thomas;Von Danwitz;Hendrik;;;;;    ;Frikadelli Racing Team;;BMW M235i Racing Cup;3;12:34:05.062;12:34:05.062;9:31.764;571,764;N;CUP5                                                        ;CUP5    ;1:17.481;N;;N;1:16.927;N;;N;2:22.253;N;;N;3:39.173;N;;N;55.930;N;;N;;N;9:23.773;55;N;0;;            ;;3
672;Leyh;1;Leyherr;Thomas;Von Danwitz;Hendrik;;;;;    ;Frikadelli Racing Team;;BMW M235i Racing Cup;4;12:43:45.170;12:43:45.170;9:40.108;580,108;N;CUP5                                                        ;CUP5    ;1:19.258;N;;N;1:15.789;N;;N;2:27.783;N;;N;3:39.751;N;;N;57.527;N;;N;;N;9:23.773;55;N;0;;            ;;4
672;Leyh;1;Leyherr;Thomas;Von Danwitz;Hendrik;;;;;    ;Frikadelli Racing Team;;BMW M235i Racing Cup;5;12:54:21.199;12:54:21.199;10:36.029;636,029;N;CUP5                                                        ;CUP5    ;1:17.178;N;;N;1:15.600;J;;N;3:04.406;N;;N;4:02.158;N;;N;56.687;N;;N;;N;9:23.773;55;N;0;;            ;;5
672;Leyh;1;Leyherr;Thomas;Von Danwitz;Hendrik;;;;;    ;Frikadelli Racing Team;;BMW M235i Racing Cup;6;13:05:09.402;13:05:09.402;10:48.203;648,203;N;CUP5                                                        ;CUP5    ;1:18.010;N;;N;1:16.456;N;;N;2:56.875;N;;N;4:19.203;N;;N;57.659;N;;N;;N;9:23.773;55;N;0;;            ;;6
672;Leyh;1;Leyherr;Thomas;Von Danwitz;Hendrik;;;;;    ;Frikadelli Racing Team;;BMW M235i Racing Cup;7;13:15:37.609;13:15:37.609;10:28.207;628,207;N;CUP5                                                        ;CUP5    ;1:17.760;N;;N;1:25.549;N;;N;2:46.104;N;;N;3:51.832;N;;N;1:06.962;N;;N;;N;9:23.773;55;N;0;;            ;;7
672;Leyh;1;Leyherr;Thomas;Von Danwitz;Hendrik;;;;;    ;Frikadelli Racing Team;;BMW M235i Racing Cup;8;13:26:14.542;13:26:14.542;10:36.933;636,933;N;CUP5                                                        ;CUP5    ;1:18.529;N;;N;1:24.297;N;;N;2:39.710;N;;N;4:04.149;N;;N;;N;;N;;N;9:23.773;55;J;0;2:07.640;            ;13:26:05.773;8p
672;Leyh;1;Leyherr;Thomas;Von Danwitz;Hendrik;;;;;    ;Frikadelli Racing Team;;BMW M235i Racing Cup;9;13:38:14.922;13:38:14.922;12:00.380;720,380;N;CUP5                                                        ;CUP5    ;3:15.463;N;;N;1:19.015;N;;N;2:31.140;N;;N;3:45.807;N;;N;1:08.955;N;;N;;N;9:23.773;55;A;0;;            ;;9
672;Leyh;1;Leyherr;Thomas;Von Danwitz;Hendrik;;;;;    ;Frikadelli Racing Team;;BMW M235i Racing Cup;10;13:48:18.609;13:48:18.609;10:03.687;603,687;N;CUP5                                                        ;CUP5    ;1:18.803;N;;N;1:16.812;N;;N;2:38.712;N;;N;3:53.372;N;;N;55.988;N;;N;;N;9:23.773;55;N;0;;            ;;10
672;Leyh;1;Leyherr;Thomas;Von Danwitz;Hendrik;;;;;    ;Frikadelli Racing Team;;BMW M235i Racing Cup;11;13:58:11.613;13:58:11.613;9:53.004;593,004;N;CUP5                                                        ;CUP5    ;1:17.765;N;;N;1:18.882;N;;N;2:24.165;N;;N;3:55.093;N;;N;57.099;N;;N;;N;9:23.773;55;N;0;;            ;;11
672;Leyh;1;Leyherr;Thomas;Von Danwitz;Hendrik;;;;;    ;Frikadelli Racing Team;;BMW M235i Racing Cup;12;14:07:45.351;14:07:45.351;9:33.738;573,738;N;CUP5                                                        ;CUP5    ;1:17.898;N;;N;1:18.125;N;;N;2:21.086;N;;N;3:41.365;N;;N;55.264;N;;N;;N;9:23.773;55;N;0;;            ;;12
672;Leyh;1;Leyherr;Thomas;Von Danwitz;Hendrik;;;;;    ;Frikadelli Racing Team;;BMW M235i Racing Cup;13;14:17:13.902;14:17:13.902;9:28.551;568,551;N;CUP5                                                        ;CUP5    ;1:17.294;N;;N;1:16.682;N;;N;2:19.446;N;;N;3:39.419;N;;N;55.710;N;;N;;N;9:23.773;55;N;0;;            ;;13
672;Leyh;1;Leyherr;Thomas;Von Danwitz;Hendrik;;;;;    ;Frikadelli Racing Team;;BMW M235i Racing Cup;14;14:26:42.568;14:26:42.568;9:28.666;568,666;N;CUP5                                                        ;CUP5    ;1:17.428;N;;N;1:16.156;N;;N;2:20.424;N;;N;3:39.436;N;;N;55.222;N;;N;;N;9:23.773;55;N;0;;            ;;14
672;Leyh;1;Leyherr;Thomas;Von Danwitz;Hendrik;;;;;    ;Frikadelli Racing Team;;BMW M235i Racing Cup;15;14:36:18.429;14:36:18.429;9:35.861;575,861;N;CUP5                                                        ;CUP5    ;1:17.176;N;;N;1:18.292;N;;N;2:21.394;N;;N;3:43.592;N;;N;55.407;N;;N;;N;9:23.773;55;N;0;;            ;;15
672;Leyh;1;Leyherr;Thomas;Von Danwitz;Hendrik;;;;;    ;Frikadelli Racing Team;;BMW M235i Racing Cup;16;14:46:07.127;14:46:07.127;9:48.698;588,698;N;CUP5                                                        ;CUP5    ;1:17.344;N;;N;1:17.563;N;;N;2:26.846;N;;N;3:42.576;N;;N;;N;;N;;N;9:23.773;55;J;0;2:37.277;            ;14:45:59.287;16p
672;Leyh;1;Leyherr;Thomas;Von Danwitz;Hendrik;;;;;    ;Frikadelli Racing Team;;BMW M235i Racing Cup;17;14:58:04.872;14:58:04.872;11:57.745;717,745;N;CUP5                                                        ;CUP5    ;3:45.452;N;;N;1:17.271;N;;N;2:19.642;N;;N;3:39.506;N;;N;55.874;N;;N;;N;9:23.773;55;A;0;;            ;;17
672;Leyh;1;Leyherr;Thomas;Von Danwitz;Hendrik;;;;;    ;Frikadelli Racing Team;;BMW M235i Racing Cup;18;15:07:36.225;15:07:36.225;9:31.353;571,353;N;CUP5                                                        ;CUP5    ;1:17.363;N;;N;1:16.461;N;;N;2:19.639;N;;N;3:42.744;N;;N;55.146;N;;N;;N;9:23.773;55;N;0;;            ;;18
672;Leyh;1;Leyherr;Thomas;Von Danwitz;Hendrik;;;;;    ;Frikadelli Racing Team;;BMW M235i Racing Cup;19;15:17:15.159;15:17:15.159;9:38.934;578,934;N;CUP5                                                        ;CUP5    ;1:16.906;J;;N;1:17.273;N;;N;2:22.933;N;;N;3:46.063;N;;N;55.759;N;;N;;N;9:23.773;55;N;0;;            ;;19
672;Leyh;1;Leyherr;Thomas;Von Danwitz;Hendrik;;;;;    ;Frikadelli Racing Team;;BMW M235i Racing Cup;20;15:26:44.199;15:26:44.199;9:29.040;569,040;N;CUP5                                                        ;CUP5    ;1:17.179;N;;N;1:16.477;N;;N;2:19.214;J;;N;3:41.072;N;;N;55.098;N;;N;;N;9:23.773;55;N;0;;            ;;20
672;Leyh;1;Leyherr;Thomas;Von Danwitz;Hendrik;;;;;    ;Frikadelli Racing Team;;BMW M235i Racing Cup;21;15:36:12.709;15:36:12.709;9:28.510;568,510;N;CUP5                                                        ;CUP5    ;1:17.236;N;;N;1:16.328;N;;N;2:20.004;N;;N;3:39.901;N;;N;55.041;J;;N;;N;9:23.773;55;N;0;;            ;;21
672;Leyh;1;Leyherr;Thomas;Von Danwitz;Hendrik;;;;;    ;Frikadelli Racing Team;;BMW M235i Racing Cup;22;15:45:45.600;15:45:45.600;9:32.891;572,891;N;CUP5                                                        ;CUP5    ;1:17.059;N;;N;1:17.736;N;;N;2:21.011;N;;N;3:41.937;N;;N;55.148;N;;N;;N;9:23.773;55;N;0;;            ;;22
672;Leyh;1;Leyherr;Thomas;Von Danwitz;Hendrik;;;;;    ;Frikadelli Racing Team;;BMW M235i Racing Cup;23;15:55:12.865;15:55:12.865;9:27.265;567,265;J;CUP5                                                        ;CUP5    ;1:17.133;N;;N;1:16.151;N;;N;2:20.154;N;;N;3:37.159;N;;N;56.668;N;;N;;N;9:23.773;55;N;0;;            ;;23
672;Leyh;1;Leyherr;Thomas;Von Danwitz;Hendrik;;;;;    ;Frikadelli Racing Team;;BMW M235i Racing Cup;24;16:04:52.191;16:04:52.191;9:39.326;579,326;N;CUP5                                                        ;CUP5    ;1:17.833;N;;N;1:17.403;N;;N;2:19.640;N;;N;3:38.937;N;;N;;N;;N;;N;9:23.773;55;J;0;00.000;            ;00.000;24p
675;Grie;1;Griessner;David;Zils;Daniel;;;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;1;12:14:22.262;12:14:22.262;9:33.783;573,783;N;CUP5                                                        ;CUP5    ;1:21.210;N;;N;1:15.252;N;;N;2:31.282;N;;N;3:31.544;J;;N;54.495;N;;N;;N;9:10.574;138;A;0;;            ;;1
675;Grie;1;Griessner;David;Zils;Daniel;;;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;2;12:23:50.046;12:23:50.046;9:27.784;567,784;N;CUP5                                                        ;CUP5    ;1:15.241;N;;N;1:14.561;N;;N;2:30.711;N;;N;3:32.841;N;;N;54.430;J;;N;;N;9:10.574;138;N;0;;            ;;2
675;Grie;1;Griessner;David;Zils;Daniel;;;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;3;12:33:03.212;12:33:03.212;9:13.166;553,166;J;CUP5                                                        ;CUP5    ;1:15.172;N;;N;1:13.830;J;;N;2:15.658;J;;N;3:33.883;N;;N;54.623;N;;N;;N;9:10.574;138;N;0;;            ;;3
675;Grie;1;Griessner;David;Zils;Daniel;;;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;4;12:43:05.828;12:43:05.828;10:02.616;602,616;N;CUP5                                                        ;CUP5    ;1:15.112;J;;N;1:14.676;N;;N;2:25.898;N;;N;3:58.786;N;;N;;N;;N;;N;9:10.574;138;J;0;7:03.123;            ;12:42:57.723;4p
675;Grie;1;Griessner;David;Zils;Daniel;;;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;5;13:00:33.800;13:00:33.800;17:27.972;1047,972;N;CUP5                                                        ;CUP5    ;8:11.143;N;;N;1:16.785;N;;N;2:59.248;N;;N;4:01.468;N;;N;59.328;N;;N;;N;9:10.574;138;A;0;;            ;;5
675;Grie;1;Griessner;David;Zils;Daniel;;;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;6;13:10:47.243;13:10:47.243;10:13.443;613,443;N;CUP5                                                        ;CUP5    ;1:16.391;N;;N;1:19.383;N;;N;2:44.178;N;;N;3:51.435;N;;N;1:02.056;N;;N;;N;9:10.574;138;N;0;;            ;;6
675;Grie;1;Griessner;David;Zils;Daniel;;;;;    ;Pixum Team Adrenalin Motorsport;;BMW M235i Racing Cup;7;13:21:00.588;13:21:00.588;10:13.345;613,345;N;CUP5                                                        ;CUP5    ;1:16.867;N;;N;1:35.286;N;;N;2:36.149;N;;N;3:45.110;N;;N;59.933;N;;N;;N;9:10.574;138;N;0;;            ;;7
679;Mett;1;Mettler;Yannick;;;;;;;    ;ADAC Team Weser-Ems e.V.;;BMW M235i Racing Cup;1;12:14:28.353;12:14:28.353;9:39.874;579,874;N;CUP5                                                        ;CUP5    ;1:23.994;N;;N;1:15.969;N;;N;2:33.075;N;;N;3:32.155;N;;N;54.681;N;;N;;N;9:09.259;54;N;0;;            ;;1
679;Mett;1;Mettler;Yannick;;;;;;;    ;ADAC Team Weser-Ems e.V.;;BMW M235i Racing Cup;2;12:23:57.381;12:23:57.381;9:29.028;569,028;N;CUP5                                                        ;CUP5    ;1:14.952;N;;N;1:15.310;N;;N;2:30.405;N;;N;3:32.722;N;;N;55.639;N;;N;;N;9:09.259;54;N;0;;            ;;2
679;Mett;1;Mettler;Yannick;;;;;;;    ;ADAC Team Weser-Ems e.V.;;BMW M235i Racing Cup;3;12:33:09.353;12:33:09.353;9:11.972;551,972;N;CUP5                                                        ;CUP5    ;1:14.636;J;;N;1:14.251;N;;N;2:15.514;N;;N;3:33.916;N;;N;53.655;J;;N;;N;9:09.259;54;N;0;;            ;;3
679;Mett;1;Mettler;Yannick;;;;;;;    ;ADAC Team Weser-Ems e.V.;;BMW M235i Racing Cup;4;12:42:34.059;12:42:34.059;9:24.706;564,706;N;CUP5                                                        ;CUP5    ;1:15.868;N;;N;1:14.559;N;;N;2:23.078;N;;N;3:36.668;N;;N;54.533;N;;N;;N;9:09.259;54;N;0;;            ;;4
679;Mett;1;Mettler;Yannick;;;;;;;    ;ADAC Team Weser-Ems e.V.;;BMW M235i Racing Cup;5;12:52:45.040;12:52:45.040;10:10.981;610,981;N;CUP5                                                        ;CUP5    ;1:15.080;N;;N;1:13.930;J;;N;2:53.247;N;;N;3:52.413;N;;N;56.311;N;;N;;N;9:09.259;54;N;0;;            ;;5
